baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000033717.6	80.3035266723237	1.15870083451998	0.257798549271737	4.49459796338353	6.97015098434985e-06	3.51258254356261e-05
ENSMUSG00000047686.9	649.19930890553	0.699670149108048	0.1557102099993	4.49341214754764	7.0090944352722e-06	3.53134770049868e-05
ENSMUSG00000034684.12	1620.62658743769	0.732499202765403	0.163176083859808	4.48901080010429	7.15546699628344e-06	3.60421586929913e-05
ENSMUSG00000042485.7	110.773483868163	0.988981002309271	0.220332572121138	4.48858283996945	7.16985429343544e-06	3.61058363603454e-05
ENSMUSG00000074364.6	5856.80129233201	0.472308924269033	0.105229903201699	4.48835273908535	7.17760132897405e-06	3.61360522493273e-05
ENSMUSG00000040473.15	110.893664887136	0.964147138943715	0.214815292032452	4.48826119323973	7.18068571961158e-06	3.61427847887116e-05
ENSMUSG00000027605.18	321.492436678276	-0.749979461757284	0.167124085628131	-4.48756059869233	7.2043323716183e-06	3.6252985592719e-05
ENSMUSG00000053333.15	282.164566909439	-0.660492190736522	0.147230858975258	-4.48609887447248	7.25390887887087e-06	3.64935829224712e-05
ENSMUSG00000028107.14	701.6909776042	-0.518957653692487	0.11572557999252	-4.48438153194853	7.31257191182233e-06	3.6779765412076e-05
ENSMUSG00000025092.7	289.20198047351	0.608415237702948	0.135709439680338	4.48321973133235	7.35251506547263e-06	3.69716769954867e-05
ENSMUSG00000048582.7	18.8376602974418	2.41593109044071	0.539182980209732	4.48072580017447	7.43896318496677e-06	3.73972858827236e-05
ENSMUSG00000042251.12	79.6821603472898	1.05105908235557	0.234611338470836	4.48000121906397	7.46426128925661e-06	3.75153482242108e-05
ENSMUSG00000027569.15	449.440387861158	-0.53342903471178	0.119090241790808	-4.47920019886091	7.49232393472641e-06	3.76472444104166e-05
ENSMUSG00000001576.15	4673.24921035488	0.482679968968332	0.107770196161887	4.47878899879957	7.50676892435281e-06	3.77106674934644e-05
ENSMUSG00000026478.14	5739.62604586768	-0.370667424266064	0.0827794210918616	-4.47777260793753	7.54258792620246e-06	3.78814072418913e-05
ENSMUSG00000047832.9	734.619650151834	-0.537893710335966	0.120141808460086	-4.47715676358133	7.56437056973236e-06	3.79815859165178e-05
ENSMUSG00000049643.15	372.949891852303	-0.624334823758258	0.139459448444192	-4.4768198262888	7.57631361063353e-06	3.8032322170147e-05
ENSMUSG00000025980.14	5214.59976554377	-0.677180084512692	0.1512717723329	-4.47657929876328	7.58485034907983e-06	3.80659386636134e-05
ENSMUSG00000022451.12	2143.52781282805	0.466655030042122	0.104248233687326	4.47638308618033	7.59182108429454e-06	3.80916814869758e-05
ENSMUSG00000072623.6	541.94632543431	0.537074142689154	0.119987525733197	4.47608315453879	7.60248842828222e-06	3.81359549262547e-05
ENSMUSG00000110404.1	14.2541896851186	-2.9357610752092	0.656022455254962	-4.47509235650817	7.63782903151007e-06	3.83039440423876e-05
ENSMUSG00000020918.14	1010.09480083244	-0.527162075793046	0.117824427234885	-4.47413230146359	7.67222287329385e-06	3.84671048424212e-05
ENSMUSG00000029147.11	1960.34749448991	-0.420414691042064	0.0939846220366875	-4.47322851261723	7.70473626761422e-06	3.86207606416611e-05
ENSMUSG00000033111.16	248.427041892316	0.645019396069255	0.144205811305805	4.47290847871185	7.71628089385913e-06	3.86692594116434e-05
ENSMUSG00000025153.9	5785.87958331318	-0.527083868277661	0.117863145601921	-4.47199899159206	7.74917929999021e-06	3.8824720798958e-05
ENSMUSG00000026377.12	1032.41238215139	-0.640303167715975	0.143214564700131	-4.47093610246047	7.78779658149351e-06	3.90087525136456e-05
ENSMUSG00000029014.14	967.16615869367	-0.692119243744173	0.154828781262979	-4.47022341775459	7.81379307717027e-06	3.91294934368002e-05
ENSMUSG00000000708.14	414.990126808363	0.65631474354267	0.146835142155124	4.4697388779677	7.83151491984785e-06	3.92087485834687e-05
ENSMUSG00000029219.10	10.8411070452768	-5.89517020484592	1.3195305214389	-4.46762701511251	7.90920515065093e-06	3.95881265307321e-05
ENSMUSG00000021583.7	388.462568300895	0.634982697161407	0.142157502415976	4.46675473590794	7.94150869413371e-06	3.97402008600736e-05
ENSMUSG00000049555.10	30.4494983255546	-1.71393902496719	0.383714920080406	-4.46669893526172	7.94357947355254e-06	3.97409500772386e-05
ENSMUSG00000085101.7	6.39275824175699	-6.11974962970673	1.37019760827474	-4.46632631143789	7.95742089878691e-06	3.98005720824963e-05
ENSMUSG00000026384.13	392.231433765927	-0.771441706287556	0.172826312054698	-4.46368204653585	8.05630877747748e-06	4.02854386462839e-05
ENSMUSG00000010721.15	450.754021626138	-0.599886851365846	0.134443140128417	-4.46201160425773	8.11938279637092e-06	4.05812205625816e-05
ENSMUSG00000062960.10	42.5087450791673	1.4341055137088	0.321399836556593	4.46206049472048	8.11753006046154e-06	4.05812205625816e-05
ENSMUSG00000022840.9	37.2637479740429	1.50772790873721	0.337947000560599	4.46143302422017	8.14133918335612e-06	4.0681131325142e-05
ENSMUSG00000042477.7	6.40449473057575	-6.11277318133893	1.37067846041258	-4.45966968759323	8.20860621729495e-06	4.10073501128183e-05
ENSMUSG00000054676.15	339.714021005594	0.600201704717997	0.134612068895888	4.45875105880888	8.24385983382279e-06	4.11735220623593e-05
ENSMUSG00000028651.12	325.676192398821	-0.605426874252577	0.135797796112554	-4.45829675873957	8.26134764775194e-06	4.12509048489125e-05
ENSMUSG00000062300.14	623.170715178696	-0.571354386780309	0.128185939080531	-4.45723135375529	8.30249851083941e-06	4.1446377097909e-05
ENSMUSG00000102748.1	262.004078225164	0.801467209534468	0.179858430416386	4.45610032111929	8.3463985876608e-06	4.16554758945571e-05
ENSMUSG00000032607.12	77.0718580997561	-1.11638469014262	0.250599686467971	-4.45485270104401	8.39508124011942e-06	4.18883370994574e-05
ENSMUSG00000030322.12	99.9891252456538	-1.07559751736921	0.241455814510852	-4.45463497968844	8.40360458351927e-06	4.19207542848476e-05
ENSMUSG00000026457.14	3854.52695180419	-0.409951885912078	0.0920355584441665	-4.45427716028665	8.41763044651197e-06	4.19805981309048e-05
ENSMUSG00000028597.11	372.167699088864	0.677597647724096	0.152129404445642	4.45408729622821	8.42508185167849e-06	4.20076327466071e-05
ENSMUSG00000050373.13	380.719401628499	0.683025276222487	0.153411105210729	4.45225445240269	8.49733856111214e-06	4.23576970635486e-05
ENSMUSG00000038759.15	2031.47874142132	-0.447990897605782	0.10067875391124	-4.44970641969546	8.59877500635625e-06	4.28530133838814e-05
ENSMUSG00000044150.12	345.515045452422	-0.730139901749711	0.164100638093009	-4.44934224652974	8.61336681207811e-06	4.29153948076734e-05
ENSMUSG00000038611.17	1610.56203463785	-0.393057867694496	0.0883876303308092	-4.44697822787413	8.70866605085265e-06	4.33797675400888e-05
ENSMUSG00000032763.11	525.285497607819	0.638928409418514	0.143681462370124	4.4468395496465	8.71428767687244e-06	4.33973204553347e-05
ENSMUSG00000050786.8	173.095153637932	0.797200759183103	0.179293227267465	4.44635177431358	8.7340882827744e-06	4.34854595200371e-05
ENSMUSG00000049922.8	357.52547817533	-0.647502278707974	0.145834957503314	-4.43996617678763	8.9973017259083e-06	4.47851734369261e-05
ENSMUSG00000063626.6	64.2701286044743	-1.26438411826292	0.284844079163942	-4.43886396366065	9.04349513657537e-06	4.50042780587767e-05
ENSMUSG00000015533.9	203.56274149084	0.899148665876215	0.202582635140535	4.43842911438319	9.06178179976956e-06	4.50844348465207e-05
ENSMUSG00000036206.12	1303.70565861784	-0.463017666056083	0.104328831068663	-4.43806051801109	9.07730999953674e-06	4.51508324021199e-05
ENSMUSG00000006494.11	915.783375789964	-0.62572907171632	0.141048877055541	-4.43625702507312	9.15365465751918e-06	4.551962834137e-05
ENSMUSG00000025403.5	1972.74263593731	-0.517426007255326	0.11663901488244	-4.43613149319581	9.15899139183725e-06	4.55352210821767e-05
ENSMUSG00000044442.11	287.331291445391	0.66394284801723	0.149745428885976	4.43381045389234	9.25820296662448e-06	4.60174062399233e-05
ENSMUSG00000028044.6	674.471634583617	-0.530049684567795	0.119600820374765	-4.43182315060134	9.34396431867506e-06	4.64325221860271e-05
ENSMUSG00000089999.1	10.8638519954728	-4.38120343241413	0.988620756666062	-4.43163205189917	9.35225099736819e-06	4.64625399573861e-05
ENSMUSG00000019179.10	4447.06955743743	-0.372450403815612	0.0840482559127261	-4.43138765666187	9.36285902372676e-06	4.65040731389761e-05
ENSMUSG00000020580.10	6570.30104137125	0.521863095514826	0.117839011418866	4.42861060383332	9.48420785181933e-06	4.7095489157606e-05
ENSMUSG00000007880.16	2179.10781910862	-0.493331029651411	0.111429238351317	-4.42730325496819	9.54185383484573e-06	4.73590043861453e-05
ENSMUSG00000052563.13	25.4464538094837	-1.91856220408083	0.43334319042335	-4.42735053066488	9.53976344919337e-06	4.73590043861453e-05
ENSMUSG00000020621.6	229.921259640383	0.705653703099083	0.1594434403703	4.42573053780223	9.61164448208226e-06	4.76939528426087e-05
ENSMUSG00000037712.16	3120.07139286746	0.430509045952864	0.0972990958916554	4.4245945145497	9.66235951134643e-06	4.79341082041303e-05
ENSMUSG00000061882.12	52.618005527548	1.28163496144465	0.289672659838079	4.42442501187741	9.66994843157274e-06	4.79602549038469e-05
ENSMUSG00000026207.16	911.174056478855	0.693430115465557	0.156764861105866	4.42337721970277	9.71698638395148e-06	4.8181998400001e-05
ENSMUSG00000011257.19	1840.31716773661	-0.42787332671695	0.0967368046863848	-4.4230665681391	9.73097424589622e-06	4.82397949256782e-05
ENSMUSG00000028454.16	300.28150439761	-0.704813806552045	0.159376161831573	-4.4223289007103	9.76426666800096e-06	4.83816489966313e-05
ENSMUSG00000115049.1	324.272069470781	0.629068321803197	0.142247369180173	4.42235470103075	9.76310041349401e-06	4.83816489966313e-05
ENSMUSG00000038644.14	389.339986872845	-0.800426300020515	0.18106558074362	-4.42064304399123	9.84076172874716e-06	4.87490033243756e-05
ENSMUSG00000112794.1	17.475093906432	2.39096331693811	0.540899550035926	4.4203462857	9.85428612827609e-06	4.88043134152855e-05
ENSMUSG00000030484.5	6.49478540995665	-6.16381550179024	1.39460307698815	-4.41976330290471	9.88090657706185e-06	4.89244409668929e-05
ENSMUSG00000072501.5	1333.1732225964	0.612639236610431	0.1386259660439	4.41936856487926	9.89897028506697e-06	4.90021532154057e-05
ENSMUSG00000038770.17	6.48950726565664	-6.12833777603451	1.38720272940887	-4.41776652115297	9.97260611766603e-06	4.93548571186979e-05
ENSMUSG00000030751.18	1554.93740049361	-0.443086561633763	0.100321354137516	-4.41667245665764	1.00231936817979e-05	4.95933527135499e-05
ENSMUSG00000024962.13	291.290830421726	0.802544558352675	0.181715109737826	4.41649876837741	1.00312472231394e-05	4.96213322106852e-05
ENSMUSG00000003436.11	10.0828332732044	-5.81121177361646	1.31583332415149	-4.41637376630797	1.00370471167784e-05	4.96381529296667e-05
ENSMUSG00000028675.12	1517.7726739827	0.571587233371016	0.129469802391176	4.41483050730271	1.0108916212063e-05	4.99816323324442e-05
ENSMUSG00000033871.14	26.1979564123445	-1.92238357584894	0.435480290732733	-4.41439857729121	1.0129118924132e-05	5.00695539267666e-05
ENSMUSG00000061689.15	1950.65838657644	-0.440216405970342	0.0997291033457061	-4.41412176788909	1.01420864307819e-05	5.0121677494884e-05
ENSMUSG00000018974.7	938.893793398192	-0.556579162499032	0.12609447698395	-4.41398525781489	1.01484872638522e-05	5.01413317476263e-05
ENSMUSG00000040761.16	1253.75711305481	-0.531976081567784	0.120537888306689	-4.41335159459787	1.01782497086524e-05	5.02763733817796e-05
ENSMUSG00000030987.5	538.080734739239	0.515616452028087	0.116855051288846	4.41244470257063	1.02209904640379e-05	5.04754427618886e-05
ENSMUSG00000032528.5	22.1451831739388	-2.11278577459162	0.478842059022478	-4.41228111604215	1.02287183303822e-05	5.05015503820088e-05
ENSMUSG00000033967.4	35.367087449388	-1.55871592366978	0.353316037369597	-4.41167611658465	1.02573471564269e-05	5.06308137974239e-05
ENSMUSG00000052609.9	1165.98237748654	-0.414096076277993	0.0938656806533785	-4.4115812445567	1.02618434753049e-05	5.06409246120309e-05
ENSMUSG00000022010.19	4454.19638902778	0.440039639986117	0.0997489864749891	4.41146978567499	1.02671283081975e-05	5.06549208947488e-05
ENSMUSG00000038633.5	3949.68688284873	0.428791539280619	0.0972122991679464	4.41087746047266	1.02952570991832e-05	5.07815888437777e-05
ENSMUSG00000041062.7	14.3981311589158	-3.09927846247834	0.702784656510983	-4.40999733526468	1.0337189116886e-05	5.09762649013159e-05
ENSMUSG00000032740.17	1152.58802802496	0.598755010275799	0.135794157825896	4.40928402121301	1.03712933205199e-05	5.11322557010476e-05
ENSMUSG00000072812.4	4715.62429692515	0.355783993903604	0.080702246867303	4.40860084711906	1.0404057220997e-05	5.12815658162412e-05
ENSMUSG00000004032.10	396.350149356092	0.534910537859621	0.121343403570856	4.40823746588971	1.04215246299631e-05	5.13483833225638e-05
ENSMUSG00000074736.10	76.2698932871033	1.21003108994443	0.274494535913419	4.40821558038626	1.04225775400708e-05	5.13483833225638e-05
ENSMUSG00000036550.16	4278.41304871807	-0.374492760550621	0.0849634232462117	-4.40769387863993	1.04477066703988e-05	5.14599304501287e-05
ENSMUSG00000097715.2	212.366578751358	0.66819838657016	0.151649607389301	4.4061992515076	1.05200200140892e-05	5.18037738708552e-05
ENSMUSG00000030069.15	6.26322078235148	-6.10992546205924	1.38680896529621	-4.40574413272143	1.05421344203418e-05	5.19003176472184e-05
ENSMUSG00000027634.14	1115.68584664436	0.478770646363803	0.108713126253172	4.40398195567331	1.06281787281905e-05	5.2311475933875e-05
ENSMUSG00000021810.3	749.700682668615	-0.486509871023167	0.110478118062059	-4.40367630764565	1.06431711174707e-05	5.23728070663932e-05
ENSMUSG00000040078.9	303.28655023279	-0.611538177928623	0.138875915741834	-4.40348619601869	1.0652506497098e-05	5.24062786933332e-05
ENSMUSG00000071253.8	378.071272056121	0.640309495538012	0.145543624912994	4.39943347515763	1.0853384125713e-05	5.33818253467963e-05
ENSMUSG00000028730.14	9.96808851772565	-5.76431906597982	1.31041876828146	-4.39883738351778	1.08832334543573e-05	5.35159140647232e-05
ENSMUSG00000103983.1	40.2748120470061	1.48089389018858	0.336698639384818	4.39827702569372	1.0911364870851e-05	5.36414936034443e-05
ENSMUSG00000025060.15	3224.04034968725	-0.514520868204046	0.116989385746422	-4.39801324642634	1.09246312945007e-05	5.36939528603793e-05
ENSMUSG00000066861.14	6.15066764080826	-6.05812572087046	1.37748665669001	-4.39795601028008	1.0927511942186e-05	5.36953538118767e-05
ENSMUSG00000027868.11	2015.75254716058	0.48030831998322	0.109251582633387	4.39635114115444	1.10085795604935e-05	5.40680164691189e-05
ENSMUSG00000030825.19	11.248086265225	-5.0465745162906	1.14789010250602	-4.39639169749191	1.10065238630987e-05	5.40680164691189e-05
ENSMUSG00000041236.8	2789.9264056693	0.374343053463761	0.0851609599122447	4.39571200054001	1.10410244173559e-05	5.42144961124712e-05
ENSMUSG00000021257.14	97.0969082477257	-1.00590328452608	0.228905065958832	-4.39441250595558	1.1107272716869e-05	5.45268511376056e-05
ENSMUSG00000038967.13	216.763666692083	0.740676139236284	0.168585537454829	4.39347378439709	1.1155364691826e-05	5.47499476583166e-05
ENSMUSG00000078599.9	10.7258754496209	-4.34811649909912	0.990198471709363	-4.39115654419566	1.12749325374317e-05	5.53236549814635e-05
ENSMUSG00000025218.6	192.851339107759	-0.837337737166329	0.190722118332043	-4.39035463998226	1.13165944043252e-05	5.55149130761858e-05
ENSMUSG00000061613.13	950.658742619576	-0.447729229094235	0.102011975729736	-4.3889869389494	1.13879907767298e-05	5.58519120906139e-05
ENSMUSG00000022574.7	218.301729232541	-0.906196171840505	0.206475025115387	-4.38888999448763	1.13930677321573e-05	5.58627271359573e-05
ENSMUSG00000042700.16	1915.50825393912	-0.402418494403744	0.0916912753095377	-4.3888417196209	1.1395596679738e-05	5.58627271359573e-05
ENSMUSG00000029860.16	4283.855250972	0.658775917059342	0.150127958105903	4.38809616390458	1.14347217870269e-05	5.60412436882788e-05
ENSMUSG00000028277.13	1821.71074655884	0.43376972831036	0.098862313631607	4.38761457603275	1.14600625792831e-05	5.61521351439201e-05
ENSMUSG00000023067.14	11575.5168594221	0.412538233153072	0.0940442239245834	4.38664083701619	1.15114638661329e-05	5.63906353300242e-05
ENSMUSG00000061778.10	790.127866948332	0.519334729978369	0.118413475473731	4.38577389862674	1.15574125347243e-05	5.6602318443618e-05
ENSMUSG00000046971.7	11.3322386687111	-5.04077821488626	1.14987949633979	-4.38374475841309	1.16656445606574e-05	5.71188613080046e-05
ENSMUSG00000078429.9	3734.30478008536	0.581653943942713	0.132693875191861	4.38342721622759	1.16826691992875e-05	5.71886837968907e-05
ENSMUSG00000006736.9	1017.89060982119	0.415559953008836	0.0948061786461559	4.3832581266652	1.16917444044732e-05	5.72060351218865e-05
ENSMUSG00000015697.14	1107.91347990321	-0.450924324295814	0.102873494811325	-4.38328964251513	1.1690052407377e-05	5.72060351218865e-05
ENSMUSG00000022557.11	1203.1063150119	-0.56912954163332	0.129844651121224	-4.3831573862983	1.16971544385851e-05	5.72189723033839e-05
ENSMUSG00000047146.17	98.4550590076283	-0.963116643487105	0.219776182222196	-4.38226123390107	1.17453855641816e-05	5.74413217887058e-05
ENSMUSG00000050989.9	2243.08297306162	0.48839216872791	0.111451618943685	4.38210026338592	1.17540691200028e-05	5.74702027618763e-05
ENSMUSG00000024002.18	2339.8224909861	-0.424116922561629	0.096785963885101	-4.38200856340199	1.17590186157182e-05	5.74808171321743e-05
ENSMUSG00000008200.15	1336.3737053712	-0.413601604741571	0.0944152824348622	-4.38066374505544	1.18318339285316e-05	5.78230920102842e-05
ENSMUSG00000006200.3	6.52555518867834	-6.17477192015923	1.40971372999728	-4.38016016214238	1.18592110600534e-05	5.79315425614553e-05
ENSMUSG00000027601.13	1150.37175978698	-0.48903883674303	0.111648814157003	-4.38015253843477	1.18596259848099e-05	5.79315425614553e-05
ENSMUSG00000040455.17	816.382275450372	-0.638210666558479	0.145716327080314	-4.37981576496035	1.18779689099516e-05	5.79937556856664e-05
ENSMUSG00000059060.15	54.8032347819585	-1.29083637231149	0.294723292364014	-4.37982475683386	1.18774788010219e-05	5.79937556856664e-05
ENSMUSG00000029602.11	11.6652848194222	-3.43691093724737	0.78506127078835	-4.37788879050938	1.19834466053984e-05	5.84949409924201e-05
